case_id,HHID,hh_g00_1,hh_g00_2,consumedYN,food_item_other,food_item,consumption_quantity,consumption_unit,consumption_unit_label,consumption_unit_oth,consumption_subunit_1,consumption_subunit_2,hh_g04a,hh_g04b,hh_g04b_label,hh_g04b_oth,hh_g04c,hh_g04c_1,hh_g05,hh_g06a,hh_g06b,hh_g06b_label,hh_g06b_oth,hh_g06c,hh_g06c_1,hh_g07a,hh_g07b,hh_g07b_label,hh_g07b_oth,hh_g07c,hh_g07c_1,food_item_code,hh_members,consumption_per_person,region
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,609,7,23,23,TINA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,609,3,2.3333333333333335,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,707,8,23,23,TBE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,707,9,0.8888888888888888,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,803,6,23,23,HANDFUL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,803,2,3,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,816,1.5,23,23,SMALL NALI,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,816,3,0.5,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,KAMBA,818,9,23,23,SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,818,2,4.5,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,824,0.5,23,23,CAN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,824,6,0.08333333333333333,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,PUMPKINS,830,9,22,22,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,830,1,9,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,832,8,71,71,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,832,5,1.6,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,838,9.5,23,23,QUOTER BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,838,1,9.5,1
201011000080,21a7adf88fec6a1eb48c2c98df47bd15,2,2,1,,908,0.5,23,23,125G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,908,1,0.5,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,104,7.5,23,23,100 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,104,8,0.9375,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,105,1,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,105,8,0.125,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,107,4,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,107,5,0.8,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,111,0.5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,111,9,0.05555555555555555,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,116,9.5,9A,9,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,116,10,0.95,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,302,7,23,23,PIECE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,302,3,2.3333333333333335,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,306,7.5,23,23,WHOLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,306,8,0.9375,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,311,10,18,18,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,6,1.6666666666666667,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,408,10,23,23,BATCHES,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,408,1,10,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,413,7.5,23,23,50 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,413,10,0.75,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,501,4.5,10B,10,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,501,5,0.9,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,522,6.5,23,23,G,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,8,0.8125,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,601,2,23,23,3LITRE BUCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,601,10,0.2,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,701,1,23,23,NDOWA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,1,1,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,810,6.5,23,23,PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,810,2,3.25,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,812,6,23,23,SAUCER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,812,8,0.75,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,826,1,23,23,SMALL POCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,826,4,0.25,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,833,5,23,23,N/A,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,833,3,1.6666666666666667,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,901,6.5,22A,22,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,901,1,6.5,1
201011000081,7aa5b953e0a785a518db72f92ebd8c56,2,2,1,,5021,6,23,23,LARGE POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,2,3,1
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,102,3,23,23,MANGO,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,102,2,1.5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,107,5.5,23,23,MEDIUM BASKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,107,7,0.7857142857142857,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,208,5.5,23,23,SMALL  PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,208,6,0.9166666666666666,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,311,1,23,23,DOZEN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,6,0.16666666666666666,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,401,1,23,23,70 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,401,10,0.1,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,411,8.5,26,26,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,411,8,1.0625,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,510,3,23,23,TIMES,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,510,3,1,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,603,2,23,23,MILLILITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,603,8,0.25,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,605,6,23,23,GABA PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,605,5,1.2,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,606,10,4A,4,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,606,7,1.4285714285714286,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,702,4,25C,25,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,702,8,0.5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,703,6.5,23,23,TEA BAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,703,9,0.7222222222222222,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,708,3.5,23,23,SMALL POCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,708,7,0.5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,PEANUT BUTTER,709,4.5,23,23,PIECE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,709,8,0.5625,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,817,4.5,20,20,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,817,3,1.5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,834,10,4,4,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,834,2,5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,904,0.5,23,23,100 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,904,1,0.5,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,905,4.5,23,23,HEAP TINA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,905,8,0.5625,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,908,10,23,23,PACKET (300G),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,908,1,10,3
201011000082,9c648a439f6f2226d4a5cce1d35594b3,2,2,1,,5023,4,6,6,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5023,1,4,3
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,112,10,23,23,SMALL DENGU,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,112,1,10,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,116,7,27A,27,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,116,9,0.7777777777777778,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,205,8.5,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,205,6,1.4166666666666667,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,308,2.5,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,308,6,0.4166666666666667,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,309,9.5,23,23,HEAP (MEDIUM),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,309,7,1.3571428571428572,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,313,8.5,23,23,N/A,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,313,7,1.2142857142857142,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,409,5,23,23,200 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,409,7,0.7142857142857143,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,THERERE WAMASAMBA,412,6.5,9C,9,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,412,4,1.625,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,413,4.5,23,23,SLICE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,413,3,1.5,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,511,7,23,23,CLOVE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,511,1,7,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,522,1,23,23,GABA PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,6,0.16666666666666666,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,602,1.5,23,23,25 GRAM SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,602,6,0.25,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,607,8.5,10A,10,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,607,5,1.7,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,702,7.5,22B,22,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,702,4,1.875,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,706,5,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,706,2,2.5,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,821,2.5,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,821,1,2.5,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,826,8.5,23,23,SMALL SARCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,826,9,0.9444444444444444,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,828,5.5,23,23,SMALL TINA FLAT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,828,8,0.6875,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,836,3,23,23,SMALL SACHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,836,10,0.3,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,909,1,23,23,MEAL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,909,7,0.14285714285714285,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,910,6.5,25C,25,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,910,9,0.7222222222222222,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,5021,8.5,44C,44,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,4,2.125,2
201011000083,26a5e18cfa677a54c884fb90912ce6c5,2,2,1,,5032,9.5,23,23,300GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5032,6,1.5833333333333333,2
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,102,8,23,23,SMALL SACHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,102,1,8,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,106,2.5,23,23,HANDFUL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,106,8,0.3125,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,114,2.5,72,72,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,114,3,0.8333333333333334,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,203,9.5,23,23,SAUCER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,203,7,1.3571428571428572,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,308,9.5,23,23,SMALL TIN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,308,1,9.5,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,309,3.5,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,309,1,3.5,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,401,6,23,23,PACKET (MEDIUM),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,401,4,1.5,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,405,3,23,23,CUP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,405,5,0.6,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,501,4,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,501,1,4,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,506,1.5,27E,27,,NA,2,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,3,0.5,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,609,8.5,23,23,125G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,609,5,1.7,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,701,1,23,23,SMALL POCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,7,0.14285714285714285,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,801,3,23,23,TEA AND SNACKS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,801,3,1,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,815,4,9,9,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,815,10,0.4,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,902,2.5,23,23,G,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,902,1,2.5,1
201011000084,be5ce102819b77b833e0a1a6ac78f4f4,2,2,1,,906,3.5,7A,7,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,906,8,0.4375,1
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,113,5,23,23,MEDIUM POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,113,9,0.5555555555555556,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,202,4,23,23,TINA (HEAPED),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,202,5,0.8,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,301,2,23,23,POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,301,9,0.2222222222222222,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,303,2,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,303,6,0.3333333333333333,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,305,7.5,23,23,MANGO,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,305,5,1.5,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,405,6.5,23,23,GLASS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,405,4,1.625,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,504,6.5,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,504,4,1.625,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,509,8,23,23,SMALL POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,509,4,2,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,514,5.5,4A,4,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,514,10,0.55,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,608,3,23,23,WHOLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,608,2,1.5,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,609,1.5,23,23,SMALL POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,609,9,0.16666666666666666,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,,833,1.5,23,23,MEALS AT WORK,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,833,6,0.25,2
201011000085,590bcf94e54094aefbca77062dd9b36e,2,2,1,DRAGON  FROZY,916,8,23,23,TINA FLAT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,916,7,1.1428571428571428,2
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,111,4,18,18,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,111,3,1.3333333333333333,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,113,8,23,23,SMALL  PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,113,8,1,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,116,8,23,23,25 GRAM SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,116,7,1.1428571428571428,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,118,3.5,23,23,MILLILITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,118,10,0.35,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,BONONGWE,209,10,23,23,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,209,9,1.1111111111111112,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,309,4.5,23,23,SATCHET (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,309,7,0.6428571428571429,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,403,7.5,23,23,CRATE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,403,9,0.8333333333333334,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,506,1.5,23,23,MEDIUM POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,5,0.3,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,TSETSENYA (LOOKS LIKE IMSECTS,515,8,23,23,PACKET UNSPECIFIED,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,515,3,2.6666666666666665,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,PEANUT BUTTER,709,3.5,18,18,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,709,8,0.4375,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,828,6.5,23,23,SMALL DENGU,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,828,2,3.25,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,833,4.5,7B,7,,NA,2,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,833,10,0.45,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,834,8,23,23,RUBE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,834,1,8,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,912,6,23,23,1000G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,912,1,6,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,5022,0.5,35,35,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5022,4,0.125,3
201011000086,6c658feb38b22cc78b0a39094a8b47d3,2,2,1,,5031,1.5,23,23,QUOTER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5031,10,0.15,3
201011000087,b1f02fa6ca741894be59b56a3f5e5a82,2,2,1,,118,4,23,23,BOX SMALL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,118,8,0.5,1
201011000087,b1f02fa6ca741894be59b56a3f5e5a82,2,2,1,,207,3.5,23,23,MEAL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,207,1,3.5,1
201011000087,b1f02fa6ca741894be59b56a3f5e5a82,2,2,1,,311,6.5,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,2,3.25,1
